code,date,codeOpen ($),codeClose ($),codeVolume
AKBA,2022-02-02,2.0199999809265137,1.8700000047683716,3349400.0
AKBA,2022-02-03,1.8600000143051147,1.7799999713897705,3313400.0
AKIC,2022-02-02,9.880000114440918,9.880000114440918,7900.0
AKIC,2022-02-03,9.8100004196167,9.880000114440918,1100.0
AKICU,2022-02-02,10.194999694824219,10.0600004196167,2100.0
AKICU,2022-02-03,10.0600004196167,10.0600004196167,0.0
AKICW,2022-02-03,0.7699999809265137,0.8999999761581421,1170.0
AKRO,2022-02-02,17.899999618530273,17.75,263500.0
AKRO,2022-02-03,17.309999465942383,17.389999389648438,241800.0
AKTS,2022-02-02,6.21999979019165,6.010000228881836,652200.0
AKTS,2022-02-04,5.619999885559082,5.485000133514404,29844.0
AKTX,2022-02-02,1.3489999771118164,1.3300000429153442,70800.0
AKTX,2022-02-03,1.3309999704360962,1.3200000524520874,15600.0
AKU,2022-02-02,1.4500000476837158,1.309999942779541,77800.0
AKU,2022-02-03,1.350000023841858,1.309999942779541,78100.0
AKUS,2022-02-02,6.800000190734863,6.130000114440918,143900.0
AKUS,2022-02-03,6.070000171661377,5.869999885559082,164300.0
AKYA,2022-02-02,11.789999961853027,11.260000228881836,52700.0
AKYA,2022-02-03,11.09000015258789,10.930000305175781,56100.0
ALAC,2022-02-02,11.850000381469727,11.869999885559082,22700.0
ALAC,2022-02-03,11.869999885559082,11.869999885559082,2000.0
ALACR,2022-02-03,0.3450999855995178,0.37450000643730164,14238.0
ALACW,2022-02-03,0.40540000796318054,0.14720000326633453,98951.0
ALBO,2022-02-02,29.899999618530273,30.1200008392334,355200.0
ALBO,2022-02-03,29.600000381469727,28.809999465942383,249200.0
ALCO,2022-02-02,35.529998779296875,35.09000015258789,56900.0
ALCO,2022-02-03,34.72999954223633,33.189998626708984,120200.0
ALDX,2022-02-02,3.7300000190734863,3.5199999809265137,1180300.0
ALDX,2022-02-03,3.5299999713897705,3.440000057220459,619900.0
ALEC,2022-02-02,15.420000076293945,15.4399995803833,1603100.0
ALEC,2022-02-04,14.9399995803833,15.029999732971191,14735.0
ALF,2022-02-02,1.7899999618530273,1.7400000095367432,26700.0
ALF,2022-02-03,1.6100000143051147,1.6200000047683716,243300.0
ALFIW,2022-02-02,0.0,0.42719998955726624,123.0
ALGM,2022-02-02,29.649999618530273,28.6299991607666,768100.0
ALGM,2022-02-03,28.1200008392334,27.56999969482422,621100.0
ALGN,2022-02-02,511.239990234375,505.6199951171875,1593900.0
ALGN,2022-02-03,480.3599853515625,503.30999755859375,1889700.0
ALGS,2022-02-02,3.299999952316284,2.950000047683716,830700.0
ALGS,2022-02-03,2.869999885559082,2.940000057220459,834300.0
ALGT,2022-02-02,180.89999389648438,176.1699981689453,290600.0
ALGT,2022-02-03,178.75,175.13999938964844,264400.0
